id,product_id,batch_number,manufacture_date,photo_path,color_check_result,comment,created_at,avg_r,avg_g,avg_b,avg_lab,label,rus_color_name
213,96,5,2025-07-22,pictures/1753887810484_96_5.jpg,не соответствует,,2025-07-30T15:03:33.567223,173,169,149,"[69.06167636048949, -2.068597926987936, 10.835424517738756]",,Напа
214,72,63,2025-07-30,pictures/1753887868754_72_63.jpg,не соответствует,,2025-07-30T15:04:32.987306,159,159,148,"[65.20419840196023, -2.032301505711487, 5.732534717911353]",,Железо
215,57,13,2025-07-30,pictures/1753887941264_57_13.jpg,"Нет цветов с подстрокой: ""светло-бурый""",,2025-07-30T15:05:44.284874,177,175,150,"[71.01482089422512, -3.6248852431998713, 13.090181796439815]",,Серо-коричневый
216,50,139,2025-07-30,pictures/1753888135146_50_139.jpg,не соответствует,,2025-07-30T15:08:58.609597,173,175,166,"[71.07544950139177, -2.3671705485748817, 4.355388683961903]",,Серебряная чаша
217,58,32,2025-07-29,pictures/1753970746354_58_32.jpg,"Нет цветов с подстрокой: """"",,2025-07-31T14:05:50.308162,174,173,156,"[70.37591240240907, -2.68001853830957, 8.860605867384198]",,Бутон
218,50,140,2025-07-31,pictures/1753970770778_50_140.jpg,не соответствует,,2025-07-31T14:06:14.771681,170,172,162,"[69.93686114376813, -2.554963578293712, 4.884932178937906]",,Бутон
219,96,5,2025-07-22,pictures/1753970845949_96_5.jpg,не соответствует,,2025-07-31T14:07:29.611565,176,173,156,"[70.53700957577588, -1.9395186830912237, 9.112135404096811]",,Серо-коричневый
220,96,99,2025-07-31,pictures/1753970913351_96_99.jpg,не соответствует,,2025-07-31T14:08:38.181599,171,168,151,"[68.67699314916757, -1.9447411179158713, 9.16274954627061]",,Напа
221,92,44,2025-07-31,pictures/1753970981972_92_44.jpg,соответствует,,2025-07-31T14:09:50.361688,174,175,163,"[71.07929488659104, -2.5416970864654, 6.020065349687509]",,Бутон
222,67,127,2025-07-31,pictures/1753971054850_67_127.jpg,не соответствует,,2025-07-31T14:10:59.362075,174,174,155,"[70.62015463434555, -3.386177859950379, 9.757789807226413]",,Бутон
223,1,43,2025-07-30,pictures/1753971128776_1_43.jpg,не соответствует,,2025-07-31T14:12:14.380203,172,170,158,"[69.46150223459267, -1.4548275227076468, 6.428942374871904]",,Облачно
224,73,9,2025-07-22,pictures/1753971190531_73_9.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-07-31T14:13:14.986393,173,169,157,"[69.25137755351268, -0.7191339531571472, 6.690395305663532]",,Облачно
225,73,80,2025-07-30,pictures/1753971263722_73_80.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-07-31T14:14:27.502359,172,170,158,"[69.46150223459267, -1.4548275227076468, 6.428942374871904]",,Облачно
226,71,79,2025-07-31,pictures/1754057836866_71_79.jpg,не соответствует,,2025-08-01T14:17:20.499125,169,174,166,"[70.49721295747362, -3.2628987706148638, 3.4800288291835013]",,Темно-серый
227,75,11,2025-08-01,pictures/1754057898730_75_11.jpg,не соответствует,,2025-08-01T14:18:21.962331,173,175,168,"[71.12618588995237, -2.0038870465956538, 3.3289395792253984]",,Серебряная чаша
228,88,14,2025-07-31,pictures/1754057978555_88_14.jpg,соответствует,,2025-08-01T14:19:43.221391,168,175,165,"[70.66455108010133, -4.3415048073288665, 4.262798162023107]",,Темно-серый
229,50,141,2025-08-01,pictures/1754058023778_50_141.jpg,не соответствует,,2025-08-01T14:20:43.935203,167,169,160,"[68.84495992754366, -2.3817598860365607, 4.3842248476262835]",,Облачно
230,96,100,2025-08-01,pictures/1754058077398_96_100.jpg,не соответствует,,2025-08-01T14:21:20.547753,176,173,156,"[70.53700957577588, -1.9395186830912237, 9.112135404096811]",,Серо-коричневый
231,58,33,2025-08-02,pictures/1754317886616_58_33.jpg,"Нет цветов с подстрокой: """"",,2025-08-04T14:31:30.408003,176,174,151,"[70.68892030610077, -3.303601413529089, 12.071738222131678]",,Серо-коричневый
232,71,80,2025-08-01,pictures/1754317963364_71_80.jpg,не соответствует,,2025-08-04T14:32:48.209312,173,181,173,"[72.85837509207227, -4.298996408946431, 3.0959370637194006]",,Серебряная фольга
233,71,82,2025-08-03,pictures/1754318051794_71_82.jpg,не соответствует,,2025-08-04T14:34:15.017063,171,178,170,"[71.82629340506038, -3.958787008915887, 3.22504500651537]",,Серебряная фольга
234,67,129,2025-08-03,pictures/1754318179311_67_129.jpg,не соответствует,,2025-08-04T14:36:22.53529,176,175,149,"[70.91225114607997, -4.1613644267002865, 13.481203335875636]",,Серо-коричневый
235,71,81,2025-08-02,pictures/1754318260515_71_81.jpg,не соответствует,,2025-08-04T14:37:43.913256,172,178,170,"[71.90226720525077, -3.6043782809053737, 3.344623648773437]",,Серебряная фольга
236,68,48,2025-08-01,pictures/1754318325406_68_48.jpg,не соответствует,,2025-08-04T14:38:51.557542,177,175,150,"[71.01482089422512, -3.6248852431998713, 13.090181796439815]",,Серо-коричневый
237,91,26,2025-08-04,pictures/1754318407437_91_26.jpg,не соответствует,,2025-08-04T14:40:11.391852,171,177,167,"[71.48176289580971, -3.975836566213198, 4.373091711363752]",,Серебряная чаша
238,78,116,2025-08-04,pictures/1754318496960_78_116.jpg,не соответствует,,2025-08-04T14:41:40.497333,172,175,165,"[70.97229746602883, -2.9075835052065346, 4.746369217869351]",,Серебряная чаша
239,50,142,2025-08-04,pictures/1754318558222_50_142.jpg,не соответствует,,2025-08-04T14:42:41.293575,170,173,162,"[70.20521438998291, -3.0938007760465402, 5.271680407300794]",,Бутон
240,96,101,2025-08-03,pictures/1754318614109_96_101.jpg,не соответствует,,2025-08-04T14:43:38.417521,173,173,164,"[70.49124524082083, -1.6493957642358947, 4.6126574001811305]",,Темно-серый
241,73,81,2025-08-01,pictures/1754318675180_73_81.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-04T14:44:39.197445,174,170,152,"[69.48029856421316, -1.7370574028395813, 9.787330505208702]",,Напа
242,73,82,2025-08-02,pictures/1754318730345_73_82.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-04T14:45:35.934121,174,170,150,"[69.43399620241408, -2.067891615926132, 10.823354818230847]",,Напа
243,1,44,2025-08-03,pictures/1754318803036_1_44.jpg,не соответствует,,2025-08-04T14:46:49.160879,172,170,147,"[69.20281132996492, -3.3110245236305236, 12.124901581381152]",,Напа
244,72,64,2025-08-02,pictures/1754318861678_72_64.jpg,не соответствует,,2025-08-04T14:47:56.993755,161,162,146,"[66.13074572646472, -3.2781185310968852, 8.196704845948567]",,Железо
245,72,65,2025-08-03,pictures/1754318969967_72_65.jpg,не соответствует,,2025-08-04T14:49:35.298687,167,168,146,"[68.23826540987996, -4.279743302769424, 11.256631742607158]",,Серый Оливковый
246,72,66,2025-08-04,pictures/1754318993296_72_66.jpg,не соответствует,,2025-08-04T14:50:09.292266,164,166,148,"[67.50378709089654, -3.9830495099783536, 9.075316245155962]",,Серый Оливковый
247,72,67,2025-08-04,pictures/1754319044504_72_67.jpg,не соответствует,,2025-08-04T14:50:55.303136,161,163,146,"[66.4026834483765, -3.8211171391048793, 8.584486485158195]",,Железо
248,68,49,2025-08-06,pictures/1754574618380_68_49.jpg,не соответствует,,2025-08-07T13:50:22.619782,180,178,151,"[72.08016662089874, -3.9379454857368934, 14.076623166364932]",,Меланжевый серый
249,67,130,2025-08-07,pictures/1754574693545_67_130.jpg,не соответствует,,2025-08-07T13:51:37.303214,178,179,155,"[72.2764181997928, -4.573139030236206, 12.14945333368982]",,Серо-коричневый
250,68,50,2025-08-07,pictures/1754574796798_68_50.jpg,не соответствует,,2025-08-07T13:53:21.401404,173,172,153,"[69.95761257600466, -3.0199321468185603, 9.903973595492]",,Бутон
251,96,102,2025-08-06,pictures/1754574875831_96_102.jpg,не соответствует,,2025-08-07T13:54:40.548962,176,174,155,"[70.78034711341745, -2.644450184578373, 10.00758039123182]",,Серо-коричневый
252,78,118,2025-08-06,pictures/1754574981850_78_118.jpg,не соответствует,,2025-08-07T13:56:25.463624,173,176,165,"[71.31780651154034, -3.084464573577528, 5.2545092624994405]",,Серебряная чаша
253,88,15,2025-08-05,pictures/1754575078970_88_15.jpg,соответствует,,2025-08-07T13:58:03.943,169,180,166,"[72.11519619032231, -6.471370271006139, 5.814994880066626]",,Серебряная фольга
254,58,34,2025-08-05,pictures/1754575137894_58_34.jpg,"Нет цветов с подстрокой: """"",,2025-08-07T13:59:01.349739,176,175,152,"[70.979062810504, -3.675782899216218, 11.933700495729994]",,Серо-коричневый
255,71,84,2025-08-05,pictures/1754575221334_71_84.jpg,не соответствует,,2025-08-07T14:00:24.945929,174,182,173,"[73.20140872978789, -4.479781274278838, 3.6021931040036703]",,Серебряная фольга
256,70,14,2025-08-04,pictures/1754575306539_70_14.jpg,не соответствует,,2025-08-07T14:01:49.989517,176,175,145,"[70.82565741184342, -4.79377100577244, 15.54516401470929]",,Серо-коричневый
257,78,117,2025-08-05,pictures/1754575395224_78_117.jpg,соответствует,,2025-08-07T14:03:18.538613,169,172,160,"[69.80872855101623, -3.2763183634790805, 5.793214401926261]",,Бутон
258,71,83,2025-08-04,pictures/1754575565460_71_83.jpg,не соответствует,,2025-08-07T14:06:08.328748,173,180,172,"[72.56496081873215, -3.9505510580654657, 3.218024895206173]",,Серебряная фольга
259,93,20,2025-08-05,pictures/1754575630017_93_20.jpg,не соответствует,,2025-08-07T14:07:14.47226,171,177,169,"[71.53241844034206, -3.6081533086492756, 3.34826909735908]",,Серебряная чаша
260,94,21,2025-08-05,pictures/1754575710447_94_21.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-07T14:08:39.154739,173,169,144,"[68.94912641380458, -2.876890815919353, 13.430142116765564]",,Напа
261,78,119,2025-08-07,pictures/1754575849613_78_119.jpg,соответствует,,2025-08-07T14:10:52.839992,172,173,154,"[70.16953960459432, -3.7592119420124526, 9.644424129255547]",,Бутон
262,50,143,2025-08-05,pictures/1754575939943_50_143.jpg,не соответствует,,2025-08-07T14:12:24.272921,170,173,161,"[70.18040411116509, -3.273027149667207, 5.786849950628792]",,Бутон
263,50,145,2025-08-07,pictures/1754575998313_50_145.jpg,не соответствует,,2025-08-07T14:13:21.47733,168,174,164,"[70.36974691821278, -3.988346621372818, 4.387490806059113]",,Темно-серый
264,50,144,2025-08-06,pictures/1754576055400_50_144.jpg,не соответствует,,2025-08-07T14:14:18.430458,172,175,165,"[70.97229746602883, -2.9075835052065346, 4.746369217869351]",,Серебряная чаша
265,73,83,2025-08-05,pictures/1754576138735_73_83.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-07T14:15:43.456183,171,167,149,"[68.36215115250982, -1.7388621268979998, 9.820294249206585]",,Напа
266,1,69,2025-08-07,pictures/1754576196138_1_69.jpg,не соответствует,,2025-08-07T14:16:40.873412,176,173,151,"[70.42156725596766, -2.767422259450203, 11.69407948903254]",,Серо-коричневый
267,72,68,2025-08-06,pictures/1754576255852_72_68.jpg,не соответствует,,2025-08-07T14:17:41.736288,170,169,146,"[68.74931291095467, -3.6899952995290697, 12.012638214275984]",,Серый Оливковый
268,53,2,2025-08-07,pictures/1754649628380_53_2.jpg,соответствует,,2025-08-08T10:40:31.25508,181,185,167,"[74.3887077413215, -4.6420618586469065, 8.648771016846602]",,Орел
269,54,27,2025-08-07,pictures/1754662197069_54_27.jpg,не соответствует,,2025-08-08T14:09:59.61473,171,180,174,"[72.46609756516104, -4.279670168711558, 1.9606519652692]",,Серебряная фольга
270,50,146,2025-08-08,pictures/1754662439765_50_146.jpg,не соответствует,,2025-08-08T14:14:03.594939,173,175,164,"[71.02543830550468, -2.7263780897692214, 5.382784348990155]",,Серебряная чаша
271,92,45,2025-08-08,pictures/1754662602435_92_45.jpg,соответствует,,2025-08-08T14:16:46.431876,174,176,165,"[71.39582802605874, -2.723707159906441, 5.376977923049475]",,Серебряная чаша
272,96,103,2025-08-08,pictures/1754662657436_96_103.jpg,не соответствует,,2025-08-08T14:17:42.08662,178,175,153,"[71.16283705214767, -2.7647947030419173, 11.668680299573087]",,Серо-коричневый
273,98,1,2025-08-07,pictures/1754663168230_98_1.jpg,не соответствует,,2025-08-08T14:26:13.558044,171,176,166,"[71.1881272855245, -3.6222665982681423, 4.498304522212737]",,Серебряная чаша
274,73,84,2025-08-07,pictures/1754663223004_73_84.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-08T14:27:07.078338,178,174,151,"[70.85122915855739, -2.552774809810865, 12.323922962868416]",,Серо-коричневый
275,73,85,2025-08-08,pictures/1754663282011_73_85.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-08T14:28:05.651655,173,169,146,"[68.99359331170945, -2.556855952971171, 12.392016272367723]",,Напа
276,1,70,2025-08-08,pictures/1754663343210_1_70.jpg,не соответствует,,2025-08-08T14:29:06.288608,178,176,154,"[71.4521865459574, -3.136772442021929, 11.530578629291654]",,Серо-коричневый
277,2,19,2025-08-10,pictures/1754921110570_2_19.jpg,не соответствует,,2025-08-11T14:05:13.545482,168,175,167,"[70.71537385429437, -3.9713345951826184, 3.2357462251466407]",,Темно-серый
278,2,20,2025-08-11,pictures/1754921200100_2_20.jpg,не соответствует,,2025-08-11T14:06:43.443851,166,173,164,"[69.94724245125283, -4.16580299754038, 3.757518241112856]",,Темно-серый
279,93,21,2025-08-11,pictures/1754921265277_93_21.jpg,не соответствует,,2025-08-11T14:07:47.893514,171,177,169,"[71.53241844034206, -3.6081533086492756, 3.34826909735908]",,Серебряная чаша
280,95,54,2025-08-10,pictures/1754921331057_95_54.jpg,не соответствует,,2025-08-11T14:08:54.241801,171,177,166,"[71.45670522081126, -4.1581479385775495, 4.885855187275445]",,Серебряная чаша
281,96,104,2025-08-09,pictures/1754921388405_96_104.jpg,не соответствует,,2025-08-11T14:09:51.707282,177,175,153,"[71.08204275184785, -3.138587633539358, 11.543020317442299]",,Серо-коричневый
282,71,86,2025-08-10,pictures/1754921452971_71_86.jpg,не соответствует,,2025-08-11T14:10:55.476939,172,179,171,"[72.19582004598834, -3.9546563179388428, 3.2215237268724106]",,Серебряная фольга
283,71,85,2025-08-09,pictures/1754921521299_71_85.jpg,не соответствует,,2025-08-11T14:12:06.60017,171,177,169,"[71.53241844034206, -3.6081533086492756, 3.34826909735908]",,Серебряная чаша
284,67,132,2025-08-10,pictures/1754921592293_67_132.jpg,соответствует,,2025-08-11T14:13:15.67809,180,180,153,"[72.6580022390903, -4.68302519791769, 13.799222453460525]",,Меланжевый серый
285,67,131,2025-08-09,pictures/1754921651817_67_131.jpg,не соответствует,,2025-08-11T14:14:14.94325,177,178,152,"[71.86263812034422, -4.902237609833882, 13.190976383248154]",,Серо-коричневый
286,92,45,2025-08-08,pictures/1754921719611_92_45.jpg,соответствует,,2025-08-11T14:15:24.088354,171,173,162,"[70.28347463344504, -2.731766323873952, 5.3945094494086465]",,Бутон
287,67,133,2025-08-11,pictures/1754921781017_67_133.jpg,не соответствует,,2025-08-11T14:16:24.019456,177,176,146,"[71.19588385042384, -4.7913169871935395, 15.528453093044824]",,Серо-коричневый
288,96,103,2025-08-08,pictures/1754921856468_96_103.jpg,не соответствует,,2025-08-11T14:17:39.906713,177,175,153,"[71.08204275184785, -3.138587633539358, 11.543020317442299]",,Серо-коричневый
289,1,45,2025-08-10,pictures/1754921917481_1_45.jpg,не соответствует,,2025-08-11T14:18:43.113168,173,170,146,"[69.26176984996431, -3.09522770013293, 12.769721346409636]",,Напа
290,72,71,2025-08-08,pictures/1754921973932_72_71.jpg,не соответствует,,2025-08-11T14:19:37.090001,165,166,144,"[67.4905910858103, -4.286537999674489, 11.282112170185933]",,Серый Оливковый
291,72,72,2025-08-11,pictures/1754922035620_72_72.jpg,не соответствует,,2025-08-11T14:20:40.234433,164,164,143,"[66.84460091754848, -3.7493326914933567, 10.911051842069309]",,Серый Оливковый
292,71,87,2025-08-11,pictures/1755007376527_71_87.jpg,не соответствует,,2025-08-12T14:02:59.619138,174,182,173,"[73.20140872978789, -4.479781274278838, 3.6021931040036703]",,Серебряная фольга
293,67,135,2025-08-12,pictures/1755007466471_67_135.jpg,не соответствует,,2025-08-12T14:04:29.184013,178,178,153,"[71.9641395752614, -4.366913017623264, 12.799819344021056]",,Серо-коричневый
294,49,10,2025-08-12,pictures/1755007547197_49_10.jpg,не соответствует,,2025-08-12T14:05:50.111371,169,169,145,"[68.64630778654785, -4.230474267578499, 12.4067596823084]",,Серый Оливковый
295,78,120,2025-08-12,pictures/1755007609692_78_120.jpg,не соответствует,,2025-08-12T14:06:53.103301,175,178,166,"[72.03284004998886, -3.2568568617277194, 5.755635075606902]",,Серебряная фольга
296,96,108,2025-08-12,pictures/1755007674309_96_108.jpg,не соответствует,,2025-08-12T14:07:58.986041,178,176,152,"[71.40719753658169, -3.4619626595766007, 12.560834416518297]",,Серо-коричневый
297,96,106,2025-08-11,pictures/1755007725087_96_106.jpg,не соответствует,,2025-08-12T14:08:47.714814,175,173,149,"[70.29558039712035, -3.4676170460357647, 12.60174264215934]",,Серо-коричневый
298,55,19,2025-08-12,pictures/1755007872161_55_19.jpg,соответствует,,2025-08-12T14:11:15.434366,167,176,172,"[71.03931258544601, -3.916034059052942, 0.9457950620925137]",,Эдвард
299,72,73,2025-08-12,pictures/1755007995203_72_73.jpg,не соответствует,,2025-08-12T14:13:18.930523,162,163,143,"[66.41200183724735, -3.9608496374976543, 10.275874968008436]",,Серый Оливковый
300,78,121,2025-08-13,pictures/1755081547475_78_121.jpg,соответствует,,2025-08-13T10:39:11.819289,173,176,163,"[71.26846149490876, -3.441044891232037, 6.2817043963909525]",,Бутон
301,71,88,2025-08-12,pictures/1755092004793_71_88.jpg,не соответствует,,2025-08-13T13:33:28.640024,169,176,167,"[71.06059040918677, -4.152545059014246, 3.7450068615896503]",,Серебряная чаша
302,67,135,2025-08-13,pictures/1755092108599_67_135.jpg,не соответствует,,2025-08-13T13:35:16.764473,176,176,150,"[71.20250782629394, -4.534327221484502, 13.342635893407584]",,Серо-коричневый
303,96,109,2025-08-13,pictures/1755092178020_96_109.jpg,не соответствует,,2025-08-13T13:36:21.831183,178,176,152,"[71.40719753658169, -3.4619626595766007, 12.560834416518297]",,Серо-коричневый
304,96,110,2025-08-13,pictures/1755092257110_96_110.jpg,не соответствует,,2025-08-13T13:37:42.935397,177,174,152,"[70.79239863421967, -2.7661097036625337, 11.681339285815184]",,Серо-коричневый
305,73,86,2025-08-12,pictures/1755092324372_73_86.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-13T13:38:48.558883,178,173,150,"[70.56241685067184, -2.176837503610529, 12.464600586095553]",,Серо-коричневый
306,50,147,2025-08-13,pictures/1755157632153_50_147.jpg,не соответствует,,2025-08-14T07:47:17.413841,169,173,164,"[70.17766883163739, -3.0917425417500977, 4.119850391815527]",,Темно-серый
307,92,6,2025-08-10,pictures/1755157698079_92_6.jpg,соответствует,,2025-08-14T07:48:23.98293,176,176,150,"[71.20250782629394, -4.534327221484502, 13.342635893407584]",,Серо-коричневый
308,50,148,2025-08-14,pictures/1755174540245_50_148.jpg,не соответствует,,2025-08-14T12:29:04.614318,170,173,162,"[70.20521438998291, -3.0938007760465402, 5.271680407300794]",,Бутон
309,78,122,2025-08-14,pictures/1755174720763_78_122.jpg,соответствует,,2025-08-14T12:32:04.525508,172,174,161,"[70.6053375729993, -3.0844262494244545, 6.418018491264799]",,Бутон
310,93,22,2025-08-14,pictures/1755174805333_93_22.jpg,не соответствует,,2025-08-14T12:33:29.725789,175,181,171,"[72.95899394824886, -3.9595114073184834, 4.354318007549085]",,Серебряная фольга
311,96,111,2025-08-14,pictures/1755174873420_96_111.jpg,не соответствует,,2025-08-14T12:34:37.952421,179,178,158,"[72.15699902898072, -3.174047328479479, 10.353603367585972]",,Кочевник
312,84,6,2025-08-14,pictures/1755179676589_84_6.jpg,не соответствует,,2025-08-14T13:54:45.947082,169,166,140,"[67.72543477051713, -3.4201742839153892, 13.868978778389707]",,Сало
313,96,113,2025-08-15,pictures/1755250692569_96_113.jpg,не соответствует,,2025-08-15T09:38:15.731477,170,172,159,"[69.86251806299839, -3.090376022145014, 6.432078495753579]",,Бутон
314,50,149,2025-08-15,pictures/1755266087301_50_149.jpg,не соответствует,,2025-08-15T13:54:50.368315,170,174,163,"[70.49874378507242, -3.4515648801399235, 5.1438974599061105]",,Бутон
315,95,35,2025-08-13,pictures/1755266139300_95_35.jpg,не соответствует,,2025-08-15T13:55:43.214136,173,177,167,"[71.63535135387686, -3.260473745534731, 4.614445615195484]",,Серебряная чаша
316,96,112,2025-08-15,pictures/1755266190775_96_112.jpg,не соответствует,,2025-08-15T13:56:34.607325,177,175,152,"[71.0594574537748, -3.3017470847029884, 12.058659307391583]",,Серо-коричневый
317,68,52,2025-08-15,pictures/1755266308054_68_52.jpg,не соответствует,,2025-08-15T13:58:32.896646,175,173,145,"[70.20774274603116, -4.105456568115673, 14.669685008650713]",,Серо-коричневый
318,68,51,2025-08-14,pictures/1755266362887_68_51.jpg,не соответствует,,2025-08-15T13:59:26.631446,171,169,139,"[68.67727256953886, -4.425416656382575, 15.773109365160277]",,Сало
319,73,9,2025-01-22,pictures/1755266429540_73_9.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-15T14:00:32.815525,177,175,153,"[71.08204275184785, -3.138587633539358, 11.543020317442299]",,Серо-коричневый
320,3,7,2025-02-27,pictures/1755266580537_3_7.jpg,не соответствует,,2025-08-15T14:03:04.394052,178,183,166,"[73.60073565558521, -4.839264820652611, 8.035666345861703]",,Орел
321,81,3,2025-02-25,pictures/1755266674586_81_3.jpg,"Нет цветов с подстрокой: ""светло-бежевый""",,2025-08-15T14:04:41.852518,181,177,152,"[71.91661543656332, -2.870017000849101, 13.313261336277083]",,Меланжевый серый
322,78,22,2025-02-27,pictures/1755266796784_78_22.jpg,соответствует,,2025-08-15T14:06:41.414286,171,176,165,"[71.16309594945912, -3.8038560760359497, 5.0116057564291605]",,Серебряная чаша
323,67,27,2025-02-27,pictures/1755267000003_67_27.jpg,не соответствует,,2025-08-15T14:10:03.547084,178,177,149,"[71.6086821604015, -4.474804347311179, 14.481996572431122]",,Серо-коричневый
324,2,2,2025-02-27,pictures/1755267121832_2_2.jpg,не соответствует,,2025-08-15T14:12:06.055191,170,176,162,"[71.01226891023396, -4.703663591477392, 6.432430380463816]",,Бутон
325,92,12,2025-02-28,pictures/1755267199128_92_12.jpg,соответствует,,2025-08-15T14:13:42.823306,172,175,163,"[70.92255927475391, -3.266502484194689, 5.774243954539338]",,Бутон
326,78,31,2025-03-15,pictures/1755267312037_78_31.jpg,не соответствует,,2025-08-15T14:15:16.108881,171,173,164,"[70.33355543235606, -2.3719753464013227, 4.364876443273724]",,Темно-серый
327,49,4,2025-02-21,pictures/1755267455555_49_4.jpg,не соответствует,,2025-08-15T14:17:39.795227,167,171,161,"[69.40860366661174, -3.280817000051728, 4.644843520981512]",,Бутон
328,72,14,2025-02-26,pictures/1755268276580_72_14.jpg,не соответствует,,2025-08-15T14:31:25.938711,166,166,146,"[67.61681559629258, -3.576154811979926, 10.36548272017146]",,Серый Оливковый
329,73,18,2025-02-21,pictures/1755268448678_73_18.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-15T14:34:12.501815,179,174,156,"[71.04713719855167, -1.3625069341762774, 9.871640303897934]",,Серо-коричневый
330,57,7,2025-02-25,pictures/1755268540419_57_7.jpg,"Нет цветов с подстрокой: ""светло-бурый""",,2025-08-15T14:35:42.965215,176,179,162,"[72.28122917808157, -4.130417578404321, 8.31168989202804]",,Орел
331,67,26,2025-02-25,pictures/1755268704971_67_26.jpg,не соответствует,,2025-08-15T14:38:28.691705,175,175,147,"[70.78844391011297, -4.8572732759901704, 14.389056319468207]",,Серо-коричневый
332,71,25,2025-02-24,pictures/1755268777506_71_25.jpg,не соответствует,,2025-08-15T14:39:41.936747,171,178,168,"[71.775588934902, -4.327887162567434, 4.248796662273868]",,Серебряная фольга
333,95,16,2025-02-25,pictures/1755268852044_95_16.jpg,не соответствует,,2025-08-15T14:40:55.602337,167,173,163,"[69.9982820862289, -3.9925688913134416, 4.392353172970576]",,Бутон
334,71,26,2025-02-28,pictures/1755268917314_71_26.jpg,не соответствует,,2025-08-15T14:42:01.197918,167,174,166,"[70.34427917938132, -3.9755699618475027, 3.2393600121264132]",,Темно-серый
335,92,10,2025-02-23,pictures/1755268989363_92_10.jpg,соответствует,,2025-08-15T14:43:13.079596,170,172,160,"[69.88711462351861, -2.912956191059468, 5.916147621512424]",,Бутон
336,56,1,2025-02-24,pictures/1755269138746_56_1.jpg,не соответствует,,2025-08-15T14:45:42.35855,168,163,148,"[67.01915042013982, -0.8605415877967482, 8.42900149592738]",,Серый Оливковый
337,67,136,2025-08-15,pictures/1755523496525_67_136.jpg,не соответствует,,2025-08-18T13:25:00.541361,178,178,153,"[71.9641395752614, -4.366913017623264, 12.799819344021056]",,Серо-коричневый
338,67,137,2025-08-17,pictures/1755523536610_67_137.jpg,не соответствует,,2025-08-18T13:25:40.054042,173,173,148,"[70.11246661346279, -4.381530099424602, 12.869039056560938]",,Серо-коричневый
339,92,46,2025-08-15,pictures/1755523624053_92_46.jpg,соответствует,,2025-08-18T13:27:07.326912,172,172,154,"[69.9009630690087, -3.222175628511237, 9.262219657802584]",,Бутон
340,75,12,2025-08-16,pictures/1755523717269_75_12.jpg,не соответствует,,2025-08-18T13:28:41.204244,177,176,149,"[71.2605750317104, -4.318629503918592, 13.982081582246519]",,Серо-коричневый
341,91,27,2025-08-16,pictures/1755523806455_91_27.jpg,не соответствует,,2025-08-18T13:30:14.48524,172,178,166,"[71.80174923228488, -4.3349977364190995, 5.393006741476825]",,Серебряная чаша
342,71,89,2025-08-17,pictures/1755523888800_71_89.jpg,не соответствует,,2025-08-18T13:31:35.881702,170,177,167,"[71.40563472249272, -4.332398248693137, 4.253433714512478]",,Серебряная чаша
343,68,53,2025-08-16,pictures/1755523970334_68_53.jpg,не соответствует,,2025-08-18T13:32:56.370645,173,172,145,"[69.77726432982053, -4.328453021403611, 14.042945510042259]",,Саранча
344,94,22,2025-08-18,pictures/1755524041240_94_22.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-18T13:34:04.892487,179,174,146,"[70.82341279437945, -2.9641652110610206, 15.032344075076942]",,Серо-коричневый
345,58,35,2025-08-17,pictures/1755524118029_58_35.jpg,"Нет цветов с подстрокой: """"",,2025-08-18T13:35:21.634303,176,178,157,"[71.8965378646864, -4.449053922292223, 10.49744787932745]",,Бутон
346,78,123,2025-08-17,pictures/1755524242602_78_123.jpg,не соответствует,,2025-08-18T13:37:27.113637,176,179,167,"[72.40215635835872, -3.253678567652518, 5.74951029566817]",,Серебряная фольга
347,96,114,2025-08-16,pictures/1755524343067_96_114.jpg,не соответствует,,2025-08-18T13:39:06.832014,175,174,153,"[70.6538703106078, -3.349007631492873, 10.9142762267473]",,Серо-коричневый
348,50,150,2025-08-17,pictures/1755524404706_50_150.jpg,не соответствует,,2025-08-18T13:40:17.670567,169,174,163,"[70.42146381035452, -3.8117303579245365, 5.022563292132487]",,Бутон
349,50,151,2025-08-18,pictures/1755524475521_50_151.jpg,не соответствует,,2025-08-18T13:41:19.838527,172,176,166,"[71.26521585021088, -3.2638127319104537, 4.6194307414959335]",,Серебряная чаша
350,1,46,2025-08-17,pictures/1755524808404_1_46.jpg,не соответствует,,2025-08-18T13:46:55.911343,177,174,151,"[70.76985324914207, -2.9284736388653365, 12.197498008750852]",,Серо-коричневый
